1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Compressive strength
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15,8,0.0,0.2,13,28,40.0,160.0,62.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15,8,0.0,0.2,13,28,40.0,160.0,62.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,0.0,0.2,13,28,40.0,160.0,62.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,0.0,0.2,13,28,40.0,160.0,69.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15,8,0.0,0.2,13,28,40.0,160.0,69.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15,8,0.0,0.2,13,28,40.0,160.0,69.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15,8,0.0,0.2,13,28,40.0,160.0,69.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,0.0,0.2,13,28,40.0,160.0,69.0
612.4,52.5,1,0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,2.0,0.2,13,28,40.0,160.0,104.0
612.4,52.5,1,0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15,8,2.0,0.2,13,28,40.0,160.0,104.0
612.4,52.5,1,0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15,8,2.0,0.2,13,28,40.0,160.0,104.0
612.4,52.5,1,0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15,8,2.0,0.2,13,28,40.0,160.0,104.0
612.4,52.5,1,0,0.0,0.0,0.0,0.0,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,2.0,0.2,13,28,40.0,160.0,104.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,2.0,0.2,13,28,40.0,160.0,108.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15,8,2.0,0.2,13,28,40.0,160.0,108.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15,8,2.0,0.2,13,28,40.0,160.0,108.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15,8,2.0,0.2,13,28,40.0,160.0,108.0
600.2,52.5,1,0,0.0,0.0,0.0,12.2,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,2.0,0.2,13,28,40.0,160.0,108.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,2.0,0.2,13,28,40.0,160.0,114.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.1,15,8,2.0,0.2,13,28,40.0,160.0,114.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.2,15,8,2.0,0.2,13,28,40.0,160.0,114.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.3,15,8,2.0,0.2,13,28,40.0,160.0,114.0
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,2.0,0.2,13,28,40.0,160.0,114.0
612.4,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,0.0,0.0,0,1,40.0,160.0,75.8
612.4,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,0.0,0.0,0,1,40.0,160.0,63.3
600.2,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,0.0,0.0,0,1,40.0,160.0,69.6
588.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,2.0,0.2,13,28,40.0,160.0,102.9
600.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,0.0,0.0,0,1,40.0,160.0,62.9
600.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.0,0,0,2.0,0.2,13,28,40.0,160.0,113.9
600.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,0.0,0.0,0,1,40.0,160.0,67.8
600.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,2.0,0.2,13,28,40.0,160.0,101.9
600.0,52.5,1,0,0.0,0.0,0.0,24.4,262.5,1168.7,58.0,2.0,0.0,201.2,45.9,0.4,15,8,2.0,0.2,13,28,40.0,160.0,112.4
1277.4,52.5,2,1,0.0,0.0,95.8,0.0,0.0,664.6,0.0,0.5,0.0,198.0,42.15,0.0,0,0,3.0,0.16,13,56,40.0,160.0,217.0
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,0.0,0.0,0,7,40.0,160.0,85.92
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.2,13,7,40.0,160.0,113.79
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.19,12,7,40.0,160.0,117.5
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.18,9,7,40.0,160.0,114.72
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.17,7,7,40.0,160.0,112.63
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.16,6,7,40.0,160.0,111.93
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,0.0,0.0,0,28,40.0,160.0,98.69
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.2,13,28,40.0,160.0,139.56
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.19,12,28,40.0,160.0,141.89
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.18,9,28,40.0,160.0,129.58
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.17,7,28,40.0,160.0,124.93
594.2,52.5,1,0,0.0,0.0,0.0,24.8,265.3,1282.3,0.0,2.0,0.0,176.9,44.2,0.0,0,0,2.0,0.16,6,28,40.0,160.0,120.75
800.0,52.5,1,0,0.0,750.0,150.0,0.0,0.0,500.0,0.0,0.18,0.0,230.0,25.0,2.0,20,18,0.0,0.0,0,28,70.7,70.7,121.5
800.0,52.5,1,0,0.0,750.0,150.0,0.0,0.0,500.0,0.0,0.18,0.0,230.0,25.0,2.0,20,18,0.0,0.0,0,28,100.0,100.0,112.69
1050.0,52.5,1,1,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0,0,6.0,0.2,10,8,110.0,220.0,133.43
1050.0,52.5,1,1,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0,0,6.0,0.2,10,15,110.0,220.0,147.97
1050.0,52.5,1,1,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0,0,6.0,0.2,10,28,110.0,220.0,168.02
1050.0,52.5,1,1,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0,0,6.0,0.2,10,90,110.0,220.0,174.13
1050.0,52.5,1,1,0.0,0.0,275.0,275.0,0.0,730.0,0.0,0.5,730.0,190.0,35.0,0.0,0,0,6.0,0.2,10,365,110.0,220.0,178.49
591.9,52.5,1,0,264.3,0.0,24.7,0.0,0.0,1277.2,0.0,1.25,0.0,159.3,44.0,0.0,0,0,0.0,0.0,0,28,40.0,160.0,109.79
591.9,52.5,1,0,264.3,0.0,24.7,0.0,0.0,1277.2,0.0,1.25,0.0,159.3,44.0,0.0,0,0,0.0,0.0,0,91,40.0,160.0,109.79
606.4,52.5,1,0,0.0,270.7,25.3,0.0,0.0,1308.5,0.0,1.25,0.0,163.2,45.1,0.0,0,0,0.0,0.0,0,28,40.0,160.0,118.39
606.4,52.5,1,0,0.0,270.7,25.3,0.0,0.0,1308.5,0.0,1.25,0.0,163.2,45.1,0.0,0,0,0.0,0.0,0,91,40.0,160.0,118.39
602.8,52.5,1,0,0.0,0.0,25.1,0.0,269.1,1300.8,0.0,1.25,0.0,162.2,44.9,0.0,0,0,0.0,0.0,0,28,40.0,160.0,107.93
602.8,52.5,1,0,0.0,0.0,25.1,0.0,269.1,1300.8,0.0,1.25,0.0,162.2,44.9,0.0,0,0,0.0,0.0,0,91,40.0,160.0,107.93
883.9,52.5,1,0,0.0,0.0,25.5,0.0,0.0,1318.5,0.0,1.25,0.0,164.4,45.5,0.0,0,0,0.0,0.0,0,28,40.0,160.0,121.95
883.9,52.5,1,0,0.0,0.0,25.5,0.0,0.0,1318.5,0.0,1.25,0.0,164.4,45.5,0.0,0,0,0.0,0.0,0,91,40.0,160.0,121.95
657.0,52.5,1,1,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0,0,2.0,0.2,13,7,50.0,50.0,100.0
657.0,52.5,1,1,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0,0,2.0,0.2,13,28,50.0,50.0,123.0
657.0,52.5,1,1,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0,0,2.0,0.2,13,56,50.0,50.0,135.0
657.0,52.5,1,1,0.0,429.8,119.4,0.0,0.0,1050.0,0.0,0.3,0.0,180.93,12.66,0.0,0,0,2.0,0.2,13,91,50.0,50.0,139.0
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,33.46
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,72.73
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0,0,8.0,0.18,13,7,40.0,160.0,82.06
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,174.0,24.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,110.32
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,35.76
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,85.78
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0,0,8.0,0.18,13,7,40.0,160.0,119.69
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,207.0,24.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,156.14
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,42.0
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,78.74
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0,0,8.0,0.18,13,7,40.0,160.0,104.73
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,228.0,24.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,141.47
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,35.82
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,79.05
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0,0,8.0,0.18,13,7,40.0,160.0,109.29
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,260.0,24.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,141.78
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,33.31
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,69.2
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0,0,8.0,0.18,13,7,40.0,160.0,101.98
960.0,42.5,2,0,0.0,0.0,240.0,0.0,0.0,960.0,0.0,0.1,0.0,286.0,24.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,137.86
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,68.84
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,66.21
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,47.75
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,60.5
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,51.9
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,54.2
960.0,52.5,1,0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,1,40.0,160.0,75.44
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,88.4
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,82.8
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,80.08
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,84.2
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,77.65
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,78.67
960.0,52.5,1,0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,3,40.0,160.0,89.1
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,164.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,121.4
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,174.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,118.25
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,183.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,113.72
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,193.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,119.79
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,202.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,116.2
960.0,52.5,1,0,250.0,0.0,0.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,114.89
960.0,52.5,1,0,0.0,0.0,250.0,0.0,0.0,960.0,0.0,1.0,0.0,212.0,28.0,0.0,0,0,8.0,0.18,13,28,40.0,160.0,123.39
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,25,12,0.0,0.0,0,28,100.0,100.0,148.06
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,28,100.0,100.0,142.15
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.0,25,12,0.0,0.0,0,28,100.0,100.0,131.9
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.5,25,12,0.0,0.0,0,28,100.0,100.0,130.11
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,2.0,25,12,0.0,0.0,0,28,100.0,100.0,129.2
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,0.5,1.0,50,28,100.0,100.0,144.13
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,1.0,1.0,50,28,100.0,100.0,144.51
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,1.5,1.0,50,28,100.0,100.0,147.5
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,2.0,1.0,50,28,100.0,100.0,147.89
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,25,12,0.0,0.0,0,56,100.0,100.0,150.65
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,56,100.0,100.0,143.66
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.0,25,12,0.0,0.0,0,56,100.0,100.0,133.41
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,1.5,25,12,0.0,0.0,0,56,100.0,100.0,130.75
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,2.0,25,12,0.0,0.0,0,56,100.0,100.0,129.62
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,0.5,1.0,50,56,100.0,100.0,144.76
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,1.0,1.0,50,56,100.0,100.0,150.14
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,1.5,1.0,50,56,100.0,100.0,153.13
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,0,0,2.0,1.0,50,56,100.0,100.0,155.91
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.0,25,12,0.0,0.0,0,730,100.0,100.0,153.68
670.5,52.5,1,1,0.0,0.0,74.5,0.0,0.0,500.0,990.0,16.0,0.0,178.0,20.0,0.5,25,12,0.0,0.0,0,730,100.0,100.0,153.84
